InsertionSort;MergeSort;QuickSort
10976;0.005701;0.360563;49.683121
10977;0.00469;0.36402;51.259309
10978;0.004687;0.374433;52.988954
10979;0.004691;0.334039;50.416059
10980;0.004709;0.330155;50.966579
10981;0.004701;0.330759;50.823595
10982;0.004698;0.346295;49.839788
10983;0.004698;0.34177;50.473718
10984;0.004696;0.369574;53.534923
10985;0.004717;0.372755;52.292443
10986;0.004705;0.343231;52.583593
10987;0.004713;0.345256;54.673508
10988;0.004718;0.339498;52.336266
10989;0.005479;0.33362;52.588912
10990;0.005793;0.331716;52.521342
10991;0.005725;0.33013;51.496016
10992;0.005632;0.331163;54.14205
10993;0.005657;0.378298;52.609051
10994;0.005676;0.361173;54.089905
10995;0.005662;0.359921;54.133223
10996;0.005661;0.407596;55.322078
10997;0.005654;0.337677;55.444629
10998;0.005666;0.335084;55.481326
10999;0.005678;0.328803;53.445833
11000;0.005676;0.332849;52.707555
11001;0.004716;0.337435;53.013405
11002;0.004697;0.333188;51.891095
11003;0.00471;0.328732;52.163995
11004;0.004709;0.357185;52.449302
11005;0.004698;0.373973;53.174567
11006;0.004707;0.363862;52.38944
11007;0.004698;0.339053;54.297391
11008;0.005797;0.333233;53.109447
11009;0.005643;0.329901;53.296177
11010;0.005206;0.339059;54.470734
11011;0.005917;0.35064;52.48075
11012;0.005737;0.334303;54.424342
11013;0.005676;0.332383;53.798743
11014;0.005682;0.333257;52.399664
11015;0.005671;0.335219;53.524875
11016;0.005668;0.336712;52.074262
11017;0.005603;0.334348;54.357674
11018;0.00564;0.333682;54.357867
11019;0.005619;0.340869;51.773249
11020;0.008168;0.334397;51.498165
11021;0.008193;0.383137;54.488375
11022;0.005801;0.364712;52.615461
11023;0.00564;0.359663;53.819627
11024;0.00673;0.356224;53.613048
11025;0.00604;0.349195;53.122966
11026;0.005652;0.33305;53.602101
11027;0.00563;0.338582;51.084317
11028;0.005641;0.333259;53.132492
11029;0.005644;0.335174;49.502599
11030;0.005647;0.394694;51.348176
11031;0.005633;0.331772;51.513063
11032;0.007938;0.333639;54.025807
11033;0.006369;0.334892;54.083436
11034;0.006452;0.334704;53.681123
11035;0.004717;0.34601;55.672452
11036;0.004721;0.367936;53.075136
11037;0.004711;0.370335;53.68017
11038;0.004721;0.371515;50.988807
11039;0.004716;0.426374;53.658491
11040;0.004713;0.365955;52.895523
11041;0.00472;0.36394;54.406494
11042;0.004711;0.346526;54.995449
11043;0.005591;0.33777;52.636822
11044;0.004729;0.358365;53.205121
11045;0.004717;0.336979;54.181881
11046;0.00473;0.335503;52.19534
11047;0.004729;0.334322;52.673239
11048;0.004727;0.338038;53.49238
11049;0.004724;0.341889;53.945599
11050;0.004716;0.336617;54.123985
11051;0.004718;0.33579;52.700543
11052;0.004731;0.387504;53.957299
11053;0.00472;0.37463;52.734076
11054;0.004726;0.38556;53.642906
11055;0.004721;0.347946;53.633916
11056;0.00473;0.334695;52.663403
11057;0.004727;0.340953;53.977644
11058;0.004715;0.351498;54.156934
11059;0.004724;0.342015;52.067997
11060;0.004732;0.363185;54.081032
11061;0.004723;0.373364;55.501667
11062;0.004728;0.340375;52.3851
11063;0.004726;0.36096;53.132895
11064;0.004732;0.3556;53.164609
11065;0.004727;0.339377;53.681081
11066;0.00473;0.342156;54.09141
11067;0.004739;0.374969;53.736766
11068;0.004737;0.363863;52.791799
11069;0.004741;0.375931;53.337533
11070;0.004736;0.336983;55.453874
11071;0.004728;0.393143;53.009933
11072;0.004736;0.626507;54.505273
11073;0.004729;0.358144;55.64781
11074;0.00473;0.335349;52.654603
11075;0.00473;0.334874;52.338896
11076;0.004733;0.338643;54.471346
11077;0.004724;0.347811;53.689206
11078;0.004737;0.337374;55.668384
11079;0.004731;0.337462;54.442111
11080;0.004744;0.336556;54.492449
11081;0.004733;0.336741;52.853016
11082;0.004731;0.374159;52.784821
11083;0.004733;0.556987;51.630105
11084;0.004744;0.377579;55.309899
11085;0.004735;0.379127;54.136117
11086;0.004741;0.352141;53.35118
11087;0.004733;0.363457;52.948599
11088;0.004751;0.356278;54.096817
11089;0.00474;0.341792;53.753771
11090;0.004732;0.355067;55.699717
11091;0.004738;0.335563;55.734528
11092;0.004748;0.353223;54.805402
11093;0.004742;0.396512;53.926968
11094;0.004739;0.335266;54.114273
11095;0.004736;0.335787;54.496378
11096;0.004753;0.33691;53.923128
11097;0.004752;0.336413;54.052638
11098;0.004738;0.337451;52.902
11099;0.004735;0.337203;53.636616
11100;0.004751;0.38483;51.398815
11101;0.004744;0.369153;53.955403
11102;0.004752;0.369228;55.701104
11103;0.004741;0.360709;52.066129
11104;0.004751;0.357226;55.551868
11105;0.004748;0.3387;53.529687
11106;0.004749;0.336434;54.795488
11107;0.00475;0.340168;55.372663
11108;0.008118;0.339582;55.282378
11109;0.006775;0.338183;55.178536
11110;0.00935;0.347144;54.563075
11111;0.005964;0.339822;53.652777
11112;0.00574;0.344663;54.529601
11113;0.005696;0.348279;53.621726
11114;0.005733;0.346501;55.206512
11115;0.00571;0.369374;55.248548
11116;0.005738;0.374496;54.226227
11117;0.005671;0.374077;56.813842
11118;0.006346;0.386535;51.291876
11119;0.005384;0.336572;54.665813
11120;0.005354;0.335366;54.00665
11121;0.005329;0.338397;54.275158
11122;0.005339;0.575265;54.308088
11123;0.005355;0.338616;55.648883
11124;0.005363;0.336612;54.950362
11125;0.005322;0.337053;54.834066
11126;0.005366;0.340484;52.604804
11127;0.005362;0.340466;54.336106
11128;0.005319;0.338323;53.888222
11129;0.005325;0.33915;52.775796
11130;0.005358;0.371362;54.282482
11131;0.00537;0.365937;52.316148
11132;0.005344;0.364834;52.554919
11133;0.005337;0.380269;54.708744
11134;0.005369;0.340594;55.847762
11135;0.005334;0.339221;52.958958
11136;0.004883;0.358156;51.297826
11137;0.005366;0.351251;51.604223
11138;0.005315;0.366188;54.406597
11139;0.00534;0.367501;53.507611
11140;0.005372;0.340166;53.82295
11141;0.005347;0.353849;54.696821
11142;0.005338;0.339342;52.694205
11143;0.005328;0.343872;54.276443
11144;0.005382;0.33987;52.482379
11145;0.005354;0.342099;52.190185
11146;0.005331;0.340477;54.798452
11147;0.005363;0.337859;53.012236
11148;0.005318;0.338174;51.316049
11149;0.005338;0.38874;53.838457
11150;0.005335;0.372003;54.988032
11151;0.005317;0.378804;51.998038
11152;0.005335;0.363979;52.771896
11153;0.005375;0.339326;52.929158
11154;0.005317;0.343301;55.814427
11155;0.005326;0.412722;55.801382
11156;0.005362;0.342997;52.487096
11157;0.005344;0.343887;53.894677
11158;0.005777;0.360664;53.113495
11159;0.010651;0.337539;53.381924
11160;0.005929;0.346868;54.093043
11161;0.004775;0.340657;55.70927
11162;0.004764;0.340829;54.049217
11163;0.00477;0.345436;54.121346
11164;0.004777;0.3405;53.609769
11165;0.004766;0.38469;51.676529
11166;0.004775;0.37371;53.667865
11167;0.004769;0.366051;52.795902
11168;0.005512;0.338007;54.625474
11169;0.004779;0.359931;53.859222
11170;0.004766;0.339385;53.235196
11171;0.004769;0.337532;52.912124
11172;0.004773;0.340382;55.656413
11173;0.004765;0.339612;53.708581
11174;0.004775;0.342178;54.27071
11175;0.004769;0.339184;53.940703
11176;0.004781;0.338195;54.849948
11177;0.004783;0.34519;53.714803
11178;0.004776;0.341014;51.586663
11179;0.004785;0.339158;52.51751
11180;0.004784;0.382927;54.060333
11181;0.004772;0.368044;56.616112
11182;0.00478;0.398555;53.090312
11183;0.004773;0.573809;54.709463
11184;0.004782;0.343797;55.115674
11185;0.004786;0.348491;54.251811
11186;0.004773;0.338991;53.41912
11187;0.004776;0.356653;53.429393
11188;0.004783;0.356646;51.679738
11189;0.004786;0.367104;51.79207
11190;0.004779;0.37418;54.068871
11191;0.004778;0.340907;53.95388
11192;0.004785;0.355742;54.424319
11193;0.00479;0.347284;52.505255
11194;0.004775;0.342614;55.33588
11195;0.004782;0.339642;54.943859
11196;0.004786;0.499894;53.241297
11197;0.004778;0.597175;54.579272
11198;0.004787;0.857697;53.872385
11199;0.004781;0.368929;52.528344
11200;0.004801;0.445075;53.417821
11201;0.004795;0.383665;54.35124
11202;0.004782;0.364151;53.737302
11203;0.004789;0.357594;56.893144
11204;0.004793;0.351264;55.056767
11205;0.004789;0.367649;53.693859
11206;0.004791;0.374779;58.340386
11207;0.004786;0.345735;53.559293
11208;0.004798;0.351674;54.869576
11209;0.004792;0.340579;53.669278
11210;0.004783;0.342705;55.207042
11211;0.004784;0.341517;54.021322
11212;0.004798;0.337552;55.013754
11213;0.004782;0.342332;53.822756
11214;0.004793;0.340877;51.89703
11215;0.004787;0.44355;54.591707
11216;0.0048;0.370532;54.992472
11217;0.004796;0.375616;55.463576
11218;0.004789;0.351581;54.056644
11219;0.004792;0.338289;55.794072
11220;0.004801;0.338909;55.457229
11221;0.004793;0.338296;55.763753
11222;0.004797;0.362974;55.640912
11223;0.004796;0.338837;55.117313
11224;0.004791;0.345762;56.732496
11225;0.004796;0.339388;55.169567
11226;0.004794;0.340299;54.025903
11227;0.004799;0.342769;56.110887
11228;0.00479;0.340087;56.127643
11229;0.004802;0.341071;55.615859
11230;0.004799;0.387472;55.159592
11231;0.004793;0.369019;55.536642
11232;0.004805;0.373826;54.924338
11233;0.004798;0.34289;52.949071
11234;0.004802;0.340315;54.91634
11235;0.006134;0.339877;54.92593
11236;0.00582;0.560735;55.877003
11237;0.005749;0.662242;54.844694
11238;0.005741;0.62913;53.855759
11239;0.005711;0.473231;54.579275
11240;0.005705;0.342268;54.177279
11241;0.005709;0.341693;54.976684
11242;0.005741;0.343068;57.147853
11243;0.005721;0.373546;55.603687
11244;0.00586;0.37501;56.29621
11245;0.004854;0.369197;53.826431
11246;0.006219;0.383619;56.361536
11247;0.008628;0.362413;54.598892
11248;0.006734;0.340054;55.324914
11249;0.005845;0.341647;54.913814
11250;0.005805;0.344113;57.220921
11251;0.005795;0.340569;54.257332
11252;0.005752;0.341736;52.751054
11253;0.005685;0.343863;54.894502
11254;0.005753;0.344183;56.456953
11255;0.005757;0.35063;57.543416
11256;0.006127;0.34201;56.04097
11257;0.005356;0.346324;54.261842
11258;0.005367;0.34531;53.354
11259;0.005374;0.40278;54.520874
11260;0.005377;0.380266;52.016639
11261;0.005372;0.433756;53.322643
11262;0.005365;0.390672;54.90786
11263;0.005327;0.369589;55.727619
11264;0.005305;0.3677;57.054981
11265;0.005324;0.357882;55.301284
11266;0.005353;0.364214;55.054651
11267;0.005313;0.345481;55.04989
11268;0.005309;0.342078;55.12352
11269;0.005324;0.342986;53.437314
11270;0.005365;0.343964;53.176285
11271;0.005331;0.341294;54.288528
11272;0.00536;0.346442;54.117322
11273;0.005366;0.343986;54.769149
11274;0.005377;0.426788;57.17386
11275;0.005379;0.373397;51.802438
11276;0.005399;0.394545;55.150667
11277;0.005348;0.372162;54.506642
11278;0.004587;0.352005;54.202613
11279;0.00538;0.360252;56.895186
11280;0.005236;0.353259;54.757506
11281;0.005252;0.373075;53.388646
11282;0.005411;0.3831;53.639409
11283;0.005349;0.343703;55.464902
11284;0.005365;0.362112;53.355845
11285;0.005369;0.343953;53.131063
11286;0.005371;0.344319;54.100526
11287;0.005357;0.351417;55.56913
11288;0.005352;0.350813;53.050208
11289;0.005361;0.362708;54.834671
11290;0.005336;0.384721;57.09435
11291;0.005366;0.380298;53.997292
11292;0.005348;0.354533;54.848276
11293;0.005352;0.362623;53.713474
11294;0.005362;0.345147;56.128692
11295;0.005392;0.343139;54.51079
11296;0.005347;0.348965;54.373485
11297;0.005354;0.344206;52.490659
11298;0.005376;0.345316;53.800543
11299;0.005341;0.346977;55.446962
11300;0.005366;0.343559;54.303072
11301;0.005372;0.344064;53.8906
11302;0.005374;0.344716;54.774657
11303;0.005367;0.343858;53.796318
11304;0.005347;0.346771;54.680177
11305;0.007227;0.389922;56.157489
11306;0.004901;0.374553;53.150688
11307;0.004906;0.376479;55.456118
11308;0.004914;0.389669;54.68427
11309;0.004903;0.347969;53.805421
11310;0.0049;0.345479;54.871274
11311;0.004907;0.343615;54.596822
11312;0.004911;0.361867;55.097567
11313;0.004905;0.367416;55.365379
11314;0.004898;0.37377;52.613821
11315;0.004902;0.367376;53.433575
11316;0.004913;0.391251;54.404875
11317;0.004915;0.34595;55.20544
11318;0.0049;0.345008;53.98428
11319;0.004912;0.343837;53.439924
11320;0.004917;0.370839;55.920417
11321;0.004906;0.364187;54.141657
11322;0.004899;0.368517;55.909891
11323;0.004901;0.494063;55.35042
11324;0.004924;0.378047;54.438757
11325;0.004915;0.376247;56.028506
11326;0.00491;0.346133;55.785185
11327;0.004913;0.345397;54.634685
11328;0.004919;0.343484;56.387513
11329;0.004913;0.360573;57.457115
11330;0.004912;0.369369;55.367712
11331;0.004907;0.344344;55.998346
11332;0.004919;0.402003;55.860993
11333;0.004917;0.343724;55.486952
11334;0.004908;0.349863;57.264999
11335;0.004923;0.34523;55.178175
11336;0.004918;0.345305;55.409654
11337;0.004917;0.404153;54.78385
11338;0.004917;0.374188;57.474493
11339;0.004918;0.376837;54.845711
11340;0.004915;0.347705;56.275785
11341;0.004914;0.346643;54.350446
11342;0.004923;0.355875;54.022337
11343;0.004918;0.356501;55.235478
11344;0.004917;0.395218;56.34499
11345;0.004914;0.353338;53.689214
11346;0.004907;0.350447;56.29492
11347;0.004921;0.346152;55.369687
11348;0.004921;0.34693;54.144856
11349;0.004929;0.368041;51.491828
11350;0.004919;0.353097;53.124819
11351;0.009893;0.364157;55.078314
11352;0.006195;0.386735;57.160791
11353;0.007097;0.376547;55.590495
11354;0.006143;0.406211;54.163963
11355;0.005812;0.361776;56.544276
11356;0.004926;0.345948;56.981406
11357;0.00493;0.36407;56.160984
11358;0.004931;0.347376;55.186823
11359;0.004934;0.345356;53.873542
11360;0.004932;0.346294;55.747684
11361;0.00493;0.34884;53.408104
11362;0.004924;0.355043;54.861904
11363;0.005689;0.347561;54.956917
11364;0.004926;0.354365;56.978602
11365;0.004936;0.347147;56.360396
11366;0.00494;0.349188;51.983303
11367;0.004934;0.396957;53.82499
11368;0.004932;0.376912;54.275526
11369;0.004927;0.387385;57.124658
11370;0.004922;0.364752;55.022867
11371;0.004923;0.372224;56.10792
11372;0.004933;0.365651;57.609076
11373;0.006956;0.377017;53.971796
11374;0.006042;0.374819;56.899277
11375;0.005895;0.370918;57.984763
11376;0.005815;0.346922;56.860707
11377;0.005786;0.367343;54.801356
11378;0.005804;0.361272;57.187359
11379;0.005829;0.347042;57.238497
11380;0.005799;0.347785;55.908054
11381;0.005823;0.348981;56.099699
11382;0.005828;0.40034;56.690348
11383;0.00582;0.388278;58.036943
11384;0.005813;0.655886;58.165762
11385;0.005808;0.382776;56.466076
11386;0.005814;0.407893;56.743118
11387;0.005819;0.364356;55.292932
11388;0.0058;0.397514;56.61333
11389;0.005788;0.411545;57.860809
11390;0.005801;0.347007;57.372992
11391;0.005829;0.354867;56.755633
11392;0.005787;0.345562;55.006066
11393;0.005837;0.351047;56.193025
11394;0.00585;0.346772;56.198529
11395;0.005394;0.345586;57.182377
11396;0.005833;0.361158;58.435262
11397;0.00579;0.383663;56.142617
11398;0.005813;0.379471;56.064014
11399;0.00581;0.365844;55.923311
11400;0.005834;0.344838;56.74028
11401;0.005786;0.352627;55.265276
11402;0.005812;0.37845;56.811672
11403;0.005814;0.352652;54.585966
11404;0.00578;0.351871;58.232264
11405;0.005796;0.458816;56.788265
11406;0.00578;0.359721;57.390893
11407;0.005797;0.345888;56.76722
11408;0.005789;0.34595;57.491909
11409;0.005836;0.34659;56.437532
11410;0.005804;0.350324;52.811637
11411;0.00578;0.386093;56.00509
11412;0.005811;0.379588;55.88959
11413;0.005816;0.378029;55.614806
11414;0.005825;0.367754;57.379385
11415;0.0058;0.396976;56.353934
11416;0.005794;0.350018;58.400363
11417;0.005805;0.347313;56.875969
11418;0.00579;0.356103;57.761935
11419;0.005778;0.350724;56.104113
11420;0.005806;0.345984;56.411257
11421;0.005825;0.348611;57.438305
11422;0.005809;0.358309;56.787878
11423;0.005816;0.345847;56.561137
11424;0.00834;0.346897;56.821636
11425;0.006956;0.348166;57.993229
11426;0.005959;0.368945;53.470139
11427;0.005807;0.379578;57.150159
11428;0.005818;0.389296;55.126489
11429;0.005814;0.364411;57.097613
11430;0.005836;0.349084;58.405091
11431;0.00581;0.349294;57.616491
11432;0.005819;0.346758;55.844905
11433;0.005821;0.347088;56.733105
11434;0.00581;0.357899;56.887569
11435;0.005821;0.357154;55.371085
11436;0.005835;0.348226;56.886371
11437;0.005801;0.3518;56.222869
11438;0.005809;0.347582;58.243988
11439;0.005849;0.346798;56.500778
11440;0.00583;0.348389;57.434571
11441;0.00583;0.355088;57.882291
11442;0.00583;0.377178;57.065662
11443;0.005823;0.451996;57.611589
11444;0.005827;0.377658;57.31643
11445;0.005819;0.378609;56.209468
11446;0.005856;0.352985;57.062297
11447;0.005895;0.367298;55.4785
11448;0.005836;0.354132;56.913089
11449;0.005828;0.350685;57.141812
11450;0.00584;0.350518;56.645236
11451;0.005846;0.35739;56.009649
11452;0.005356;0.348986;56.433108
11453;0.0053;0.350086;58.236299
11454;0.005899;0.351863;58.400192
11455;0.005815;0.348846;56.192763
11456;0.005834;0.348498;56.743432
11457;0.005822;0.3936;56.981726
11458;0.005832;0.379436;56.416581
11459;0.005828;0.38729;57.722535
11460;0.00583;0.369588;56.766934
11461;0.00584;0.370191;58.30497
11462;0.005822;0.371167;57.4973
11463;0.005853;0.380746;56.894854
11464;0.011136;0.385978;57.295007
11465;0.009323;0.367399;57.359449
11466;0.015991;0.356526;57.87838
11467;0.015768;0.355489;57.889075
11468;0.015475;0.350244;56.073349
11469;0.009743;0.3509;56.649994
11470;0.009395;0.35225;57.404065
11471;0.00975;0.359083;56.067035
11472;0.010397;0.348967;56.99314
11473;0.009403;0.388525;57.382013
11474;0.009422;0.380738;58.394881
11475;0.00942;0.377574;57.486185
11476;0.009684;0.34929;58.091496
11477;0.009749;0.349127;55.866383
11478;0.009409;0.351048;55.989846
11479;0.009753;0.680501;56.653191
11480;0.009703;0.535998;54.827014
11481;0.009445;0.45479;56.270855
11482;0.009397;0.356537;58.807691
11483;0.009406;0.348559;57.227986
11484;0.009702;0.348578;54.723138
11485;0.009793;0.37028;57.742504
11486;0.009498;0.40795;57.133852
11487;0.009767;0.37796;57.232954
11488;0.0097;0.551929;57.946015
11489;0.009426;0.350154;57.335491
11490;0.00942;0.35275;56.733905
11491;0.009409;0.360825;58.893184
11492;0.00972;0.373962;59.365964
11493;0.009761;0.393456;56.66249
11494;0.009434;0.355834;58.727415
11495;0.00977;0.364804;58.448921
11496;0.009724;0.352358;57.921327
11497;0.009421;0.404344;60.010511
11498;0.009439;0.351369;57.066425
11499;0.009423;0.349327;57.095155
11500;0.00972;0.443818;58.260815
11501;0.009761;0.352449;59.253771
11502;0.009433;0.365574;56.781698
11503;0.009779;0.385464;57.118452
11504;0.009715;0.378427;55.237374
11505;0.009439;0.383057;58.142408
11506;0.009434;0.35843;59.540701
11507;0.00943;0.351815;54.724159
11508;0.009787;0.351004;56.433473
11509;0.009789;0.368254;57.977295
11510;0.009437;0.351677;56.250269
11511;0.00979;0.350069;58.430518
11512;0.009725;0.351797;58.090876
11513;0.009441;0.351673;58.024446
11514;0.009425;0.36069;58.081757
11515;0.009433;0.350253;55.709436
11516;0.009728;0.351538;55.820323
11517;0.009785;0.404091;55.208331
11518;0.009472;0.383101;58.641787
11519;0.009791;0.390688;58.862824
11520;0.009732;0.359013;57.438349
11521;0.009435;0.350489;57.457454
11522;0.009431;0.370382;59.175266
11523;0.009435;0.360779;57.327522
11524;0.009735;0.382115;59.479435
11525;0.013402;0.389864;58.117507
11526;0.01158;0.353999;58.918047
11527;0.010884;0.365797;59.089666
11528;0.01082;0.356214;60.103008
11529;0.010418;0.353365;55.880525
11530;0.010359;0.360578;57.201698
11531;0.010365;0.366782;58.652498
11532;0.010625;0.390788;58.579252
11533;0.010697;0.383319;57.157745
11534;0.010381;0.369194;57.35038
11535;0.014416;0.350546;58.36081
11536;0.012351;0.367113;55.34606
11537;0.012778;0.353926;58.265049
11538;0.013303;0.35803;57.881006
11539;0.014351;0.354705;58.762853
11540;0.015098;0.351251;54.801467
11541;0.015498;0.351903;56.724852
11542;0.015238;0.353516;57.519708
11543;0.015111;0.351484;57.286101
11544;0.015452;0.352437;59.082114
11545;0.021393;0.353307;57.766673
11546;0.017043;0.362475;58.939285
11547;0.015497;0.387071;56.197932
11548;0.015917;0.384647;58.389035
11549;0.016495;0.394221;58.597828
11550;0.015864;0.430906;61.054241
11551;0.016171;0.350078;58.338158
11552;0.015385;0.35161;57.019746
11553;0.015545;0.354271;57.034918
11554;0.015583;0.369105;58.703498
11555;0.015385;0.370342;59.174657
11556;0.015823;0.379347;58.23925
11557;0.016131;0.378874;57.832274
11558;0.016138;0.360536;57.37254
11559;0.016261;0.366861;59.21861
11560;0.016185;0.366406;57.412247
11561;0.015142;0.357761;56.366421
11562;0.015297;0.353707;58.269855
11563;0.015377;0.359708;57.999983
11564;0.015566;0.384782;55.840389
11565;0.015222;0.384139;56.578635
11566;0.017149;0.396878;58.263599
11567;0.015938;0.386148;58.761691
11568;0.015422;0.369824;59.620964
11569;0.015332;0.389832;58.24746
11570;0.016333;0.569656;56.76141
11571;0.016645;0.367677;58.663609
11572;0.016196;0.35309;57.188179
11573;0.01494;0.351001;61.375
11574;0.015476;0.356294;58.505865
11575;0.015039;0.355861;57.905536
11576;0.014757;0.353358;56.649574
11577;0.015064;0.351077;57.480759
11578;0.015261;0.360117;58.172338
11579;0.015292;0.353268;58.955761
11580;0.015577;0.34956;58.024662
11581;0.015222;0.387903;56.744929
11582;0.015507;0.383782;57.695163
11583;0.015427;0.391838;59.086829
11584;0.016272;0.359248;57.861388
11585;0.014904;0.37025;56.909312
11586;0.014911;0.358674;58.573508
11587;0.01617;0.35274;59.598555
11588;0.014764;0.369461;59.016599
11589;0.014488;0.390506;58.370361
11590;0.01502;0.391617;59.411305
11591;0.014647;0.359769;58.41395
11592;0.015072;0.352621;59.037546
11593;0.014966;0.356565;55.348066
11594;0.015323;0.368857;56.501436
11595;0.015177;0.357661;57.800258
11596;0.015238;0.351181;57.427461
11597;0.015498;0.354247;59.477438
11598;0.015807;0.354563;57.872199
11599;0.015557;0.358032;60.460646
11600;0.015528;0.355605;58.789368
11601;0.015905;0.413864;58.031539
11602;0.016102;0.355386;59.033964
11603;0.016284;0.407327;58.587713
11604;0.016837;0.388052;59.202148
11605;0.015974;0.388003;61.622324
11606;0.016025;0.375988;59.653626
11607;0.015596;0.361626;58.897777
11608;0.015763;0.36583;60.895824
11609;0.016249;0.3565;58.708998
11610;0.016528;0.357199;59.232741
11611;0.015955;0.368583;58.740035
11612;0.015158;0.356496;58.501619
11613;0.015077;0.357471;57.547996
11614;0.015676;0.356814;61.826458
11615;0.015066;0.356713;58.032494
11616;0.017565;0.595476;60.887993
11617;0.014235;0.647275;59.07232
11618;0.01089;0.479173;59.393341
11619;0.010744;0.440694;59.287133
11620;0.01121;0.604848;57.548741
11621;0.010435;0.400523;58.339043
11622;0.010736;0.361723;60.53659
11623;0.010406;0.373307;60.339257
11624;0.010115;0.365639;57.470706
11625;0.010746;0.357365;58.244359
11626;0.010754;0.356354;57.19543
11627;0.010751;0.355581;58.947582
11628;0.010132;0.355889;60.043358
11629;0.010416;0.356797;59.41624
11630;0.010764;0.388385;58.157992
11631;0.010407;0.38809;59.017729
11632;0.010115;0.396275;58.816721
11633;0.011014;0.356425;59.747512
11634;0.010771;0.358036;58.930775
11635;0.010765;0.357979;59.528351
11636;0.010116;0.355398;58.202883
11637;0.010402;0.377111;58.121841
11638;0.010752;0.357227;59.835504
11639;0.010402;0.358142;58.095703
11640;0.010123;0.355665;60.046167
11641;0.010763;0.367798;59.537687
11642;0.010752;0.357762;59.453715
11643;0.010113;0.389594;60.714109
11644;0.010377;0.393001;56.924161
11645;0.01036;0.389353;58.799694
11646;0.010613;0.391417;59.129139
11647;0.010688;0.360988;60.53072
11648;0.010336;0.356303;57.822849
11649;0.010678;0.363856;59.795571
11650;0.010613;0.468582;56.401675
11651;0.010343;0.442916;57.890298
11652;0.010354;0.395394;57.198521
11653;0.010371;0.361204;57.956004
11654;0.010604;0.376724;58.865316
11655;0.01068;0.358647;59.851661
11656;0.010349;0.372356;58.585721
11657;0.010725;0.364969;57.99262
11658;0.010633;0.371695;59.24772
11659;0.010355;0.384805;59.801424
11660;0.010355;0.38694;59.287055
11661;0.010338;0.387654;59.105902
11662;0.010628;0.394561;59.924372
11663;0.010687;0.380984;58.251787
11664;0.010358;0.361562;60.081135
11665;0.010692;0.359041;61.322498
11666;0.010638;0.358392;60.490154
11667;0.010345;0.357149;59.320119
11668;0.010377;0.358185;61.054022
11669;0.010363;0.35971;60.343043
11670;0.010648;0.40329;60.685082
11671;0.010701;0.389135;59.454779
11672;0.01034;0.420337;60.653442
11673;0.010715;0.358364;60.573338
11674;0.010635;0.357533;59.965372
11675;0.01037;0.358631;58.438924
11676;0.01106;0.370999;57.72202
11677;0.010402;0.359186;59.871039
11678;0.010669;0.358337;60.814794
11679;0.010734;0.357671;59.010265
11680;0.010365;0.361363;58.315401
11681;0.010708;0.359801;59.784163
11682;0.010665;0.358664;59.163752
11683;0.010385;0.358863;60.276525
11684;0.010398;0.398138;61.350192
11685;0.013472;0.388015;60.516179
11686;0.013781;0.405395;60.037727
11687;0.012987;0.361749;59.85062
11688;0.014385;0.365312;61.301576
11689;0.013723;0.365632;59.798756
11690;0.016034;0.368576;59.828543
11691;0.013589;0.35745;61.867312
11692;0.014176;0.356512;59.181529
11693;0.011739;0.359702;60.47225
11694;0.010898;0.3575;59.706855
11695;0.014492;0.359807;59.387133
11696;0.011395;0.362181;58.881831
11697;0.009881;0.360561;59.737222
11698;0.009884;0.3588;59.74278
11699;0.01057;0.40561;60.512987
11700;0.009934;0.46241;59.388728
11701;0.009211;0.367603;60.915158
11702;0.009894;0.364402;60.495696
11703;0.009211;0.3731;59.938496
11704;0.009959;0.3632;60.329146
11705;0.009934;0.357784;59.960043
11706;0.009909;0.359044;60.025636
11707;0.009902;0.357171;58.651699
11708;0.009956;0.357414;59.787934
11709;0.009246;0.359288;58.829887
11710;0.009933;0.358699;57.42349
11711;0.009232;0.358779;58.284541
11712;0.009953;0.357034;59.78073
11713;0.011556;0.665438;60.534782
11714;0.010961;0.479841;60.790038
11715;0.010811;0.399407;60.809959
11716;0.010821;0.376087;58.626854
11717;0.010155;0.358796;59.915086
11718;0.010769;0.359463;59.815936
11719;0.010166;0.359236;58.8355
11720;0.010825;0.376305;58.375442
11721;0.01076;0.368459;57.837156
11722;0.012121;0.389549;61.349232
11723;0.017639;0.385324;60.42273
11724;0.017223;0.367386;60.636534
11725;0.017014;0.367535;58.89483
11726;0.016812;0.360494;57.56383
11727;0.016366;0.376335;59.513765
11728;0.016713;0.728379;60.609695
11729;0.016244;0.801911;62.211711
11730;0.016395;0.486818;61.546123
11731;0.015823;0.392443;58.37739
11732;0.016032;0.357507;59.826368
11733;0.01527;0.365183;58.325882
11734;0.016542;0.361496;59.726503
11735;0.014287;0.359789;59.663901
11736;0.015509;0.371086;60.136961
11737;0.015541;0.358225;59.901659
11738;0.016672;0.358541;59.905223
11739;0.01721;0.359943;61.006511
11740;0.017403;0.364318;58.935721
11741;0.014597;0.382527;60.585699
11742;0.015711;0.394279;59.585928
11743;0.015599;0.398742;59.707969
11744;0.015246;0.37238;59.632386
11745;0.015543;0.362352;58.140328
11746;0.009926;0.35984;60.236575
11747;0.012461;0.410047;59.995819
11748;0.009974;0.355979;60.444222
11749;0.009254;0.367516;59.552552
11750;0.009938;0.374504;58.232736
11751;0.009274;0.360711;61.334701
