InsertionSort;MergeSort;QuickSort
6969;8.52378;0.760004;0.587115
6970;8.946867;1.141421;1.159066
6971;7.266689;0.888193;0.881018
6972;7.337735;0.771443;0.581561
6973;8.104532;0.914365;1.039049
6974;7.582174;1.12289;0.611858
6975;7.243047;0.801059;0.583407
6976;8.48936;0.787564;0.58488
6977;7.868804;0.776811;1.129329
6978;8.22629;0.762104;0.875113
6979;8.138569;1.201957;0.661598
6980;8.005511;0.803094;0.680666
6981;8.600376;0.7758;0.973604
6982;7.77185;0.764294;0.6015
6983;8.507117;0.766748;0.604639
6984;7.957028;0.774278;0.936908
6985;8.711282;0.763698;0.803674
6986;7.149603;0.760669;0.59326
6987;8.519876;0.759744;0.585587
6988;8.515;1.313686;0.586109
6989;7.95601;0.781945;0.580032
6990;8.563814;0.760424;0.602432
6991;8.317339;1.030362;0.592237
6992;8.132757;0.989629;0.862193
6993;8.285036;0.766381;1.10555
6994;7.487037;0.782512;0.739195
6995;9.872728;0.764812;0.587855
6996;7.316815;0.76451;0.795439
6997;7.38961;0.76803;0.850843
6998;8.208644;0.763835;0.606192
6999;7.957635;0.760814;0.585584
7000;7.971369;0.763666;0.59265
7001;7.855254;1.345863;0.584152
7002;8.282594;1.099594;0.590748
7003;8.622921;1.110295;0.60589
7004;8.809439;1.003385;0.59481
7005;9.154528;0.76115;0.783795
7006;7.285344;1.24784;0.613888
7007;8.644681;0.871296;0.600525
7008;7.941857;0.834062;0.604617
7009;7.585773;1.188241;1.022912
7010;8.304636;0.762055;0.623476
7011;8.208164;0.807733;0.591589
7012;8.022785;1.427711;0.695712
7013;8.051242;1.10841;0.801359
7014;7.744309;0.763242;0.791269
7015;9.145182;0.765526;0.704461
7016;8.457757;0.853007;0.790135
7017;7.792883;0.768989;0.862012
7018;8.913146;1.048624;0.649303
7019;7.693476;1.240847;0.616875
7020;7.601839;0.761482;1.105655
7021;8.281306;0.765078;0.68015
7022;8.123859;0.76384;0.60151
7023;8.223801;0.765307;0.587681
7024;8.37244;1.146162;0.586827
7025;8.054762;0.843511;0.586843
7026;8.044138;0.766521;0.598518
7027;7.952088;0.764687;0.859953
7028;8.711957;0.761824;1.090071
7029;7.775303;0.766676;0.628369
7030;8.755206;0.82579;0.614087
7031;7.927939;0.867075;0.603399
7032;6.945474;0.787803;0.586256
7033;7.374057;0.766764;0.619398
7034;7.540364;0.764966;1.001836
7035;9.327518;0.772848;0.602523
7036;7.824576;1.046549;0.594786
7037;7.472794;1.06818;0.589163
7038;9.029343;1.336396;0.594972
7039;8.422018;0.767851;0.62174
7040;8.281068;1.032063;0.59672
7041;8.543718;1.080004;1.000448
7042;8.065071;0.939643;0.705985
7043;8.435061;1.177897;0.659175
7044;8.316076;0.784435;0.615294
7045;7.677489;0.764037;0.599268
7046;7.678791;1.336786;0.977621
7047;7.316839;0.784811;0.626085
7048;7.858789;0.767609;0.942085
7049;7.617509;0.771469;0.783584
7050;7.55987;0.765603;0.599178
7051;9.068592;0.766907;0.606834
7052;7.799864;1.049454;0.591922
7053;7.998291;1.145185;0.593919
7054;7.842061;0.767827;0.599787
7055;8.521678;1.219491;0.60644
7056;8.294968;0.796671;0.76635
7057;8.44086;0.778449;0.926609
7058;8.000797;1.268339;0.671481
7059;7.706624;0.805387;0.60046
7060;7.962166;0.7756;0.598488
7061;9.024368;0.77204;0.58628
7062;9.452926;0.768099;0.596932
7063;7.848493;0.766927;0.736112
7064;7.649875;0.785091;0.838741
7065;8.246839;0.76789;0.833534
7066;9.70033;0.767049;0.60536
7067;9.22895;0.769301;0.596048
7068;8.313895;0.766702;0.915543
7069;8.579145;1.536425;0.684619
7070;8.451954;0.965511;0.612659
7071;7.409568;0.766484;1.058877
7072;7.87584;0.766374;0.626526
7073;8.510884;0.781912;0.823896
7074;9.954804;0.785795;0.847378
7075;8.82834;0.767589;0.594625
7076;7.828899;1.00572;0.83817
7077;7.728554;0.784133;0.613528
7078;9.200773;0.76703;0.606996
7079;7.93524;1.101147;0.632135
7080;7.89515;0.926104;1.018812
7081;7.356495;0.771165;0.599938
7082;8.845774;0.788192;0.607808
7083;8.270047;1.259907;0.948292
7084;7.671715;0.773487;0.88246
7085;8.422741;0.882303;0.594411
7086;7.747592;0.813459;0.967345
7087;7.984306;0.773967;0.678242
7088;7.828246;0.781204;0.596838
7089;7.880063;0.770139;0.59696
7090;8.367484;0.771357;0.635369
7091;8.157472;1.021941;0.992599
7092;8.3101;0.990811;0.595238
7093;8.835817;0.768154;0.605291
7094;8.057486;0.805836;0.785337
7095;8.300781;0.769387;0.814259
7096;8.989449;0.765799;0.604614
7097;8.591698;0.905939;0.600914
7098;8.622323;1.111979;0.989995
7099;8.368126;0.766885;0.698661
7100;8.755207;1.063058;0.595874
7101;7.743631;1.097443;0.605634
7102;7.804749;0.77339;0.900475
7103;7.67708;0.778178;1.085409
7104;8.165436;0.774644;1.038272
7105;8.612609;0.786956;0.615851
7106;8.045144;1.083277;1.024263
7107;8.350295;0.922563;0.646352
7108;9.056032;0.771667;0.615402
7109;8.038813;0.772325;0.599706
7110;8.511381;0.769646;0.597934
7111;8.30928;0.771162;0.911201
7112;9.413556;1.00793;0.73405
7113;7.900932;1.037043;0.597506
7114;7.82903;0.77202;0.959651
7115;9.659077;0.890956;0.721894
7116;8.354053;0.771192;0.606583
7117;7.830968;0.772914;0.596058
7118;8.104906;0.86733;0.601649
7119;8.297356;0.776266;0.598811
7120;8.251581;0.767966;0.598122
7121;7.508259;0.774341;0.620248
7122;8.883307;1.262385;0.606734
7123;8.315338;0.971153;0.60032
7124;7.657419;0.793339;0.595316
7125;8.370107;0.77048;1.028531
7126;8.047295;0.770758;0.646424
7127;8.066982;0.830106;0.610772
7128;8.040279;1.205388;0.602259
7129;7.577231;0.768949;0.759351
7130;8.994108;1.37289;1.007502
7131;8.042613;0.886461;0.60369
7132;7.848412;0.767111;0.601494
7133;7.455066;0.772569;0.611017
7134;7.819151;1.236463;0.859228
7135;8.385595;0.789791;0.742173
7136;8.405674;0.783115;0.623631
7137;9.108613;0.770662;1.030947
7138;7.559522;0.774183;0.614215
7139;8.849854;1.151067;0.605439
7140;8.344121;0.868577;0.602904
7141;8.588523;0.838898;0.617569
7142;9.350047;0.797116;0.621031
7143;8.501559;0.782268;1.022095
7144;8.238651;0.782772;0.603566
7145;8.457317;1.145715;0.60955
7146;8.310819;0.771966;0.59935
7147;7.859387;0.768285;0.692399
7148;7.775507;0.792891;0.600377
7149;8.311885;0.774351;0.995902
7150;7.463529;0.785039;0.742106
7151;8.474957;0.973698;0.611698
7152;8.852991;1.059916;0.597394
7153;7.889717;0.770968;1.03625
7154;8.663529;0.859911;0.62555
7155;7.979093;0.773608;0.598448
7156;8.151684;0.791677;0.623755
7157;8.357548;1.294853;0.719507
7158;8.074986;0.850976;0.949181
7159;7.867487;0.821815;0.634315
7160;8.424987;0.796912;1.030014
7161;9.114268;0.781259;0.620168
7162;8.518636;0.780876;0.64529
7163;7.535192;0.989777;0.661017
7164;8.095884;1.050089;0.653789
7165;8.312567;0.779208;0.869947
7166;7.886044;1.02691;0.786602
7167;8.231205;1.025187;0.603908
7168;8.89851;0.767831;0.611709
7169;8.185123;1.214869;0.997354
7170;8.213756;0.815271;0.640002
7171;8.290594;0.84999;0.616718
7172;8.666012;0.795536;0.62088
7173;8.028622;0.776337;0.610701
7174;9.085793;0.779159;0.601098
7175;8.117384;1.22061;1.037772
7176;8.518174;0.82424;0.694466
7177;8.886699;0.799006;0.607386
7178;8.768962;0.795123;0.600131
7179;8.259529;0.780931;0.707563
7180;8.771761;0.773577;0.974741
7181;8.413999;0.781373;0.601516
7182;7.514354;0.777919;0.597267
7183;8.998177;0.921755;0.609677
7184;8.535862;1.148254;0.601723
7185;8.818586;0.776842;0.637128
7186;8.631873;0.778643;0.871281
7187;7.951074;0.780021;0.836785
7188;10.081658;1.124917;0.612729
7189;7.407804;0.915111;0.610065
7190;8.054097;0.791712;0.61946
7191;8.035062;1.250433;0.823663
7192;8.386593;0.795877;0.610506
7193;8.366823;0.780801;0.620802
7194;9.156511;0.821384;0.621082
7195;8.249227;0.780049;0.60979
7196;9.213317;1.323588;0.60504
7197;8.538482;1.069066;0.609198
7198;8.262019;1.142251;0.869209
7199;7.745241;0.795068;0.923468
7200;8.954854;0.777982;0.610869
7201;8.903955;1.214805;1.042357
7202;7.836135;0.843712;0.620302
7203;8.973094;0.781418;0.606925
7204;8.902443;0.790731;0.946096
7205;8.942652;0.80012;0.775074
7206;8.141677;1.289958;0.615311
7207;8.072669;0.83121;0.607537
7208;9.028038;1.500498;0.814651
7209;8.243404;0.91417;1.144327
7210;8.396471;0.796921;0.911819
7211;8.68473;0.780427;0.633687
7212;8.434193;1.213347;1.030013
7213;8.162452;0.788613;0.621814
7214;8.809306;0.785591;0.612715
7215;8.694764;1.271505;0.636407
7216;8.683689;0.805943;1.022919
7217;9.132903;0.985234;0.629129
7218;7.443865;1.104404;0.616705
7219;9.278892;0.781081;0.619937
7220;7.663992;0.824799;0.823593
7221;8.924904;1.165842;1.000692
7222;9.481565;1.087804;0.628155
7223;8.944093;0.785395;0.797918
7224;8.495979;1.177209;0.940914
7225;8.064877;0.87814;0.624411
7226;8.065997;0.784515;0.615024
7227;8.779736;1.609195;0.61689
7228;10.109919;0.905108;0.611814
7229;8.549035;1.003449;0.606632
7230;8.931016;1.057718;0.641876
7231;9.208817;0.844795;0.755825
7232;7.835669;0.783536;1.112618
7233;8.203026;1.050464;0.629949
7234;9.224193;1.117302;0.607293
7235;8.614597;0.788016;0.633567
7236;7.423143;1.231789;0.609103
7237;8.097201;1.074124;0.625979
7238;8.690279;1.192584;0.613884
7239;8.86721;0.801231;0.61134
7240;8.52392;0.785707;0.661844
7241;8.223428;1.13161;0.617862
7242;8.058593;0.935108;0.605998
7243;8.740251;0.791376;0.837611
7244;8.491189;1.258261;0.904117
7245;8.238464;0.832625;1.079375
7246;7.998337;0.813549;0.627755
7247;9.218084;1.293058;0.619563
7248;9.225614;0.832326;0.791976
7249;8.299207;0.797426;1.127205
7250;8.077925;0.814111;0.860077
7251;8.725882;0.798696;0.616336
7252;7.837471;0.810589;0.616657
7253;8.910701;0.794941;0.613983
7254;8.440911;0.790291;0.615725
7255;8.444485;0.802018;0.612022
7256;8.5619;0.795277;0.616511
7257;9.208166;0.935049;0.614053
7258;9.043452;1.560661;1.064367
7259;8.252235;0.955719;0.634721
7260;9.253322;0.788067;0.996198
7261;8.315654;1.22712;0.70091
7262;9.893552;1.120337;0.621684
7263;9.257242;1.129889;0.856026
7264;8.311595;0.789948;0.815735
7265;8.882285;0.79125;0.622085
7266;9.033086;0.796893;0.617126
7267;8.360273;0.930587;1.027673
7268;9.232702;0.826298;0.64622
7269;9.803762;1.257764;0.61229
7270;7.572472;0.792372;0.797861
7271;8.207329;0.798415;0.854324
7272;8.602005;0.812834;0.622616
7273;9.306998;0.806329;0.621329
7274;8.199795;1.447719;0.619065
7275;8.327367;1.026146;0.617344
7276;8.098987;1.091536;0.614678
7277;8.190936;0.80291;0.612283
7278;9.247153;1.522894;1.045541
7279;8.30817;0.886403;0.639348
7280;8.069084;1.318549;0.612077
7281;7.995382;0.950813;0.627806
7282;7.945978;0.800078;0.630708
7283;8.409022;0.79208;0.619867
7284;8.558089;0.818873;0.619442
7285;9.260446;1.346428;0.789882
7286;8.224436;0.814439;0.629153
7287;7.819649;1.285071;0.619421
7288;9.104165;0.806453;0.614681
7289;8.300199;0.799678;0.618676
7290;9.159854;0.801146;0.738231
7291;8.802834;1.0115;0.968322
7292;8.279296;1.095523;0.844523
7293;8.409849;0.978356;0.948427
7294;8.850004;0.799238;0.626805
7295;9.199577;0.795125;0.624026
7296;8.417722;1.211074;0.619107
7297;9.59872;0.951673;0.616506
7298;8.828457;0.893302;0.622718
7299;7.946059;0.850434;0.634071
7300;9.389146;1.240475;0.618517
7301;8.785716;0.805177;1.041872
7302;9.239795;1.072554;0.637709
7303;8.349176;1.343437;1.051506
7304;9.140736;0.813125;0.637381
7305;8.512936;0.799439;0.654996
7306;8.786124;1.245937;0.912087
7307;8.720324;1.21475;0.770433
7308;8.701942;1.10171;0.619981
7309;9.018961;1.082513;0.626811
7310;9.88397;0.812159;0.868406
7311;8.486991;0.810599;0.808718
7312;8.514358;0.800794;0.615617
7313;8.343596;0.80014;1.017906
7314;8.903092;0.851227;0.688847
7315;8.597682;1.165086;0.614092
7316;9.002146;0.83514;0.642469
7317;9.267991;0.820283;1.051833
7318;8.610667;1.276436;0.619525
7319;9.167458;0.822698;0.616747
7320;8.296687;1.26169;1.07774
7321;7.858031;0.823743;0.642611
7322;9.03678;0.797724;0.629288
7323;9.899357;0.803993;0.628724
7324;9.638871;0.797935;0.616158
7325;8.301384;0.825935;0.626601
7326;8.944485;0.908449;1.095792
7327;8.577292;1.300332;0.703415
7328;8.35667;0.929852;0.637491
7329;7.960293;1.162743;0.647708
7330;9.326107;0.882334;0.621772
7331;9.168228;1.190829;0.621161
7332;8.814458;0.889186;0.617803
7333;8.803389;0.801488;0.620646
7334;8.593211;0.812588;0.624226
7335;8.673294;0.818356;0.614367
7336;8.921082;1.330209;1.116228
7337;8.867477;0.816819;0.685603
7338;8.139675;0.801266;0.620143
7339;8.186118;0.800838;0.625044
7340;8.624554;0.802384;0.617479
7341;9.363456;0.798816;1.004549
7342;8.536135;0.799756;0.75393
7343;9.085498;0.801167;0.633314
7344;9.126372;1.562663;0.618028
7345;8.353919;0.992029;1.073224
7346;7.683143;0.802499;0.647164
7347;9.003994;0.799734;0.620735
7348;8.886771;1.539194;0.938659
7349;8.337391;0.909878;0.819358
7350;9.24522;0.846365;0.631134
7351;9.642945;0.803893;0.62194
7352;8.920489;0.800784;0.628623
7353;8.589668;0.801988;0.624216
7354;9.599815;1.299543;0.618732
7355;8.637994;0.801577;0.627585
7356;9.807606;1.567632;0.812515
7357;9.704503;0.871858;1.146316
7358;9.163897;1.32726;0.812685
7359;9.686254;0.889222;0.620106
7360;8.796458;0.803448;0.61798
7361;8.502579;0.94723;0.625894
7362;9.155599;0.806648;0.978417
7363;8.44617;0.816892;0.841167
7364;9.332091;1.204024;0.936172
7365;9.240786;0.90701;1.083762
7366;9.367612;0.804082;0.634203
7367;9.011262;1.274114;0.626985
7368;9.256488;1.160279;1.067987
7369;9.211024;1.014942;0.666456
7370;9.460509;0.806016;0.627091
7371;8.30149;0.807448;0.851416
7372;8.194847;1.251771;1.167964
7373;9.26299;0.953202;0.751012
7374;9.830986;0.807659;0.656774
7375;9.032625;0.802799;0.616965
7376;9.221499;0.805059;0.622646
7377;8.529354;0.807619;0.632633
7378;8.391735;0.980626;0.960291
7379;8.712241;1.12926;0.70834
7380;8.817057;0.970159;0.645757
7381;8.635226;1.128328;0.8458
7382;9.3725;0.811218;0.942968
7383;9.045283;0.861574;0.623659
7384;9.165449;0.808224;0.963375
7385;9.14795;0.810445;0.756573
7386;9.111293;1.106391;0.628453
7387;9.347671;1.009699;0.619029
7388;9.158951;0.838091;0.624232
7389;10.268354;0.814845;0.631088
7390;9.402028;0.808382;0.625256
7391;8.785098;0.814368;0.623383
7392;9.745403;0.881361;1.059998
7393;8.813996;1.216909;0.671078
7394;8.861069;0.918193;0.626016
7395;8.855629;0.819918;0.622738
7396;8.955932;1.282078;0.620484
7397;8.078376;0.8163;0.628839
7398;9.993934;0.812431;0.648216
7399;9.595798;0.81841;0.924506
7400;8.56148;0.986213;0.668237
7401;8.686397;0.965657;0.63344
7402;9.754621;0.817445;0.643155
7403;9.438767;1.104295;0.621077
7404;9.017451;1.048671;0.622352
7405;9.648059;0.813692;0.62655
7406;9.700045;1.264379;0.623841
7407;8.492769;0.8339;1.160241
7408;8.29673;0.829589;0.901057
7409;8.691406;0.900068;0.636835
7410;8.912598;1.24884;0.628494
7411;9.563908;1.209086;1.140607
7412;8.739098;0.902124;0.67457
7413;9.261239;0.80932;0.730357
7414;8.82451;1.65305;0.890325
7415;9.437167;0.952679;0.866581
7416;9.29796;0.819754;0.630131
7417;8.651502;0.976356;1.019014
7418;8.795647;1.117692;0.705269
7419;8.612076;0.827291;0.627846
7420;8.266845;1.457933;0.870332
7421;9.136168;0.908843;0.817693
7422;9.107725;0.810732;0.643471
7423;9.455639;0.80574;0.650597
7424;9.086068;0.805354;0.629824
7425;8.678858;0.806618;0.629573
7426;9.35383;1.164001;0.927625
7427;9.623224;1.043922;0.813556
7428;8.844937;0.813594;0.635427
7429;8.843184;0.822373;0.636148
7430;8.438004;0.814233;1.272098
7431;9.625476;0.813357;0.944246
7432;9.053898;1.224462;0.665439
7433;9.21961;0.960554;0.632585
7434;8.673543;0.811398;0.632132
7435;10.031326;0.813917;0.648351
7436;9.72005;0.809605;1.114861
7437;9.703621;0.8135;0.9997
7438;8.494827;0.844913;0.631431
7439;9.082192;1.027168;0.628814
7440;9.394005;1.146118;0.628212
7441;8.462895;1.109734;0.630973
7442;7.780412;1.017201;1.124527
7443;8.730145;1.117964;0.688194
7444;8.886364;1.288067;0.626395
7445;9.120949;0.815241;0.6283
7446;9.223558;0.818678;1.116145
7447;9.069389;1.074931;0.67382
7448;9.421375;1.312809;0.623262
7449;9.240166;0.815251;0.631769
7450;8.245774;0.818795;0.654693
7451;9.215835;0.837056;1.060375
7452;9.950914;0.868445;0.809905
7453;9.137714;0.815435;0.954195
7454;9.118101;1.248295;0.641008
7455;8.842693;0.908487;0.63206
7456;8.708573;0.823555;0.634509
7457;8.403642;1.032711;0.632587
7458;10.010303;1.095146;0.631945
7459;8.973889;0.814343;0.641114
7460;9.216322;1.421893;0.632333
7461;9.148582;0.817385;0.636267
7462;8.751575;0.820675;0.633205
7463;8.701045;0.816617;0.629768
7464;8.405905;0.816439;0.624925
7465;9.551983;0.819957;0.638309
7466;9.476744;0.967257;0.889907
7467;8.435341;1.150696;0.636012
7468;9.500403;1.039672;1.095482
7469;8.479457;1.087792;0.643637
7470;9.640069;0.819258;0.643148
7471;8.672582;1.258735;0.689644
7472;9.182508;1.278193;1.085858
7473;9.244287;0.819564;0.809637
7474;8.324569;0.814684;0.942359
7475;9.400846;0.906628;0.636076
7476;10.17544;1.098527;0.63312
7477;9.344182;1.153371;1.180272
7478;10.02736;0.821537;0.819117
7479;9.242997;0.821546;0.64119
7480;9.770919;0.892683;0.642235
7481;9.446471;0.819795;0.63372
7482;9.549374;0.822098;0.63625
7483;9.197147;0.816302;0.685884
7484;8.673221;0.819281;0.777901
7485;8.858002;0.82688;0.927683
7486;10.230612;0.944811;0.873659
7487;9.365679;1.187529;0.636309
7488;9.639526;1.107429;0.70236
7489;10.115973;0.820774;1.159114
7490;9.85635;0.922764;0.953393
7491;9.83624;1.215996;0.964648
7492;9.07131;0.818905;0.646264
7493;8.762205;0.822517;0.641508
7494;9.837849;0.819322;0.642516
7495;9.603073;0.821993;0.637269
7496;8.690837;0.822084;0.634829
7497;8.663006;0.905845;0.633114
7498;9.316191;1.187001;0.635873
7499;9.222913;0.826981;1.124052
7500;8.159053;1.230751;0.718588
7501;9.87577;0.89776;0.644343
7502;10.347457;1.031448;0.636947
7503;9.776794;1.231068;0.845826
7504;8.694108;0.877629;1.191087
7505;9.540682;0.820857;0.772141
7506;8.854949;0.842283;0.64453
7507;9.089642;1.417668;0.631015
7508;8.848923;0.820924;0.633643
7509;8.886437;0.825771;0.635245
7510;8.48281;0.825816;0.639685
7511;9.305159;0.824715;0.642936
7512;9.286282;0.819322;0.636544
7513;9.741918;0.844042;1.192203
7514;9.415899;1.245041;0.827131
7515;8.479585;0.887204;0.635746
7516;9.302741;0.835193;0.638119
7517;8.765018;0.825056;1.070653
7518;9.549788;0.820351;0.758796
7519;9.736412;1.314202;0.634336
7520;9.403095;0.821447;0.776628
7521;9.640425;0.847901;0.645704
7522;9.727499;0.825887;0.646561
7523;8.556827;0.824358;0.632633
7524;8.544057;0.827588;0.635293
7525;9.223384;0.824567;0.643264
7526;9.053681;0.824704;1.278309
7527;9.801281;1.005773;0.855235
7528;9.870042;1.493406;0.646079
7529;9.998282;0.876031;0.647557
7530;9.953615;0.824571;0.640106
7531;10.055476;0.821641;0.636604
7532;8.648201;0.851133;0.653167
7533;8.778328;0.890251;0.63613
7534;9.4887;0.839165;0.786377
7535;8.859404;0.826124;0.941579
7536;8.822085;1.408032;0.645153
7537;9.358941;1.245063;0.705592
7538;9.239346;1.287802;1.033546
7539;9.133244;0.843743;0.65536
7540;8.60178;0.96891;0.664967
7541;9.98296;1.199433;0.647502
7542;9.346013;1.223896;0.638873
7543;8.537029;0.956833;0.633984
7544;9.332104;0.82265;0.643891
7545;10.355783;0.825327;1.154495
7546;8.599044;0.824126;0.676328
7547;9.250985;0.821803;0.954114
7548;8.596009;0.838597;0.818661
7549;9.175575;0.830026;0.971705
7550;8.745051;0.832776;0.754402
7551;9.7026;0.839517;0.904844
7552;10.03603;0.843442;0.927903
7553;8.746493;0.830119;0.656362
7554;9.909167;0.834201;0.7657
7555;10.226494;1.239068;0.643547
7556;8.812365;0.94494;1.08
7557;10.047602;0.83261;0.728395
7558;10.08259;1.343273;0.643552
7559;9.570979;0.893915;0.64478
7560;9.645463;1.378482;1.055982
7561;10.18647;0.856884;0.709139
7562;9.278254;0.939916;0.654846
7563;9.070505;1.519319;0.911968
7564;9.370807;1.172993;0.846452
7565;8.875915;0.830887;0.645709
7566;9.849463;0.827654;0.761956
7567;9.513156;0.834762;0.643022
7568;10.806847;0.82632;0.640721
7569;9.149938;1.614375;0.6454
7570;9.213945;0.988658;0.885907
7571;9.287037;0.831957;1.087143
7572;10.018717;0.828412;0.91656
7573;10.753857;0.831339;0.670695
7574;9.939104;0.827379;0.637607
7575;10.222591;1.215366;0.642151
7576;9.399058;1.088077;0.657772
7577;8.974517;0.831067;0.645796
7578;9.904625;1.132441;0.885864
7579;9.895448;1.012386;0.881119
7580;9.11919;1.264093;0.667165
7581;9.162231;1.220809;1.100257
7582;9.311136;1.113234;0.656048
7583;9.381986;0.831427;0.842585
7584;9.49844;0.831418;0.64169
7585;9.361604;0.829087;1.149821
7586;9.831882;0.832471;0.683667
7587;8.496283;1.3498;0.636675
7588;8.712133;1.100601;0.950945
7589;10.181829;1.108483;0.990415
7590;10.012307;0.836226;0.645463
7591;9.673436;1.30814;0.758893
7592;9.898504;0.852156;1.084998
7593;9.82447;0.956581;0.648486
7594;10.040264;1.198394;0.646746
7595;9.423732;0.832233;0.668374
7596;10.047943;0.831668;0.752444
7597;9.800265;0.892394;0.865836
7598;8.606078;0.833021;1.01213
7599;9.46276;1.176369;0.896833
7600;8.423024;1.056392;0.963729
7601;9.499061;0.828865;0.646487
7602;8.609032;1.289524;1.112211
7603;9.186305;0.853799;0.693311
7604;9.98042;0.88102;0.696056
7605;9.517839;0.872346;0.661171
7606;8.720275;0.831221;0.648001
7607;10.209005;1.191244;0.641039
7608;9.238854;1.0564;1.147854
7609;9.539743;0.848237;0.733111
7610;10.739636;0.837929;0.648172
7611;9.668372;0.829633;1.310046
7612;9.687008;0.83244;0.847714
7613;9.592731;0.836012;0.64362
7614;10.357764;0.834675;0.893094
7615;10.116682;0.836946;1.223903
7616;9.504354;1.000383;0.809784
7617;9.472079;1.167281;0.664955
7618;10.022003;1.031601;0.644134
7619;10.0235;1.099627;0.756726
7620;9.383693;0.835877;0.661181
7621;8.664893;1.245817;0.646602
7622;9.060406;0.929298;0.648578
7623;9.502969;0.835712;0.927845
7624;8.651691;1.584303;0.84369
7625;9.808006;1.143669;0.650713
7626;8.793018;0.836729;0.65258
7627;10.204456;0.829642;0.663372
7628;9.212844;0.830696;0.650861
7629;8.723618;1.362018;0.64968
7630;9.895149;0.871711;0.644686
7631;8.795163;0.837225;0.699213
7632;9.682145;0.836033;0.660622
7633;9.393386;0.833492;0.646797
7634;9.825552;0.840466;0.64979
7635;9.381208;1.084861;0.654828
7636;9.779025;1.322966;0.647376
7637;10.108436;0.838464;0.645898
7638;10.519294;1.307335;0.686888
7639;8.764938;1.290069;0.755233
7640;9.925733;0.989313;0.650369
7641;10.260191;0.857379;0.64599
7642;10.564408;0.937976;0.646196
7643;9.952405;0.840555;0.647534
7644;9.958289;0.835817;0.654047
7645;9.041087;1.619224;0.666091
7646;8.928351;0.943996;0.676487
7647;10.671123;0.85004;1.097546
7648;9.541778;0.840786;0.650151
7649;9.536069;0.857673;0.647935
7650;9.462478;1.339248;1.250558
7651;9.094916;0.841733;1.07345
7652;9.532986;1.110006;0.646369
7653;9.17163;1.46158;0.656294
7654;9.604414;0.927811;0.914715
7655;8.494246;0.84702;0.824114
7656;9.705316;0.83594;0.666433
7657;8.545251;0.841984;0.647014
7658;9.433476;0.8919;1.216783
7659;9.216209;1.683289;0.931129
7660;8.974042;0.976599;0.65438
7661;9.659626;0.84013;0.654984
7662;9.216251;0.985354;0.656604
7663;9.600575;1.174838;0.651172
7664;10.222697;0.836804;0.649982
7665;8.779261;1.045042;0.660966
7666;9.957012;0.842493;0.647374
7667;9.200178;1.518545;0.973694
7668;9.128133;1.100978;0.830035
7669;9.554408;0.842239;1.109653
7670;10.647612;1.241166;0.651691
7671;9.596639;0.88467;0.675583
7672;9.557236;0.873499;0.688127
7673;9.857085;1.287867;0.714443
7674;9.512129;0.837224;0.662408
7675;9.385649;0.842781;0.665643
7676;9.530546;1.402941;0.649196
7677;8.60417;1.027241;0.652109
7678;9.784951;1.156958;0.817566
7679;9.621769;0.83179;0.995202
7680;9.107809;1.253949;0.661328
7681;9.70999;1.483052;0.648484
7682;10.325195;1.256148;0.722796
7683;11.062069;0.837856;1.105124
7684;9.841209;0.839919;0.695807
7685;9.91102;1.687694;0.659986
7686;9.163549;0.948055;0.654813
7687;9.392902;0.851868;0.651037
7688;9.296939;0.841683;1.065449
7689;9.022035;0.838624;0.73614
7690;10.141747;1.080449;0.655522
7691;9.806831;1.231915;1.022045
7692;9.336726;1.258998;0.823214
7693;9.729216;0.91573;0.657487
7694;9.364389;1.164248;0.650592
7695;10.050302;0.852781;0.660265
7696;9.864169;0.840723;1.096065
7697;9.601973;0.845013;1.14201
7698;10.083026;0.840866;0.689448
7699;8.692102;0.839597;0.651858
7700;9.968877;0.914417;0.835675
7701;9.933823;0.859567;0.648482
7702;9.327925;0.913932;0.659626
7703;10.294213;1.036085;0.65839
7704;9.927524;1.154922;0.720327
7705;10.2676;1.202243;0.653073
7706;9.654233;1.010217;0.660283
7707;9.408091;0.845611;0.672386
7708;9.547965;1.007373;1.018595
7709;9.59249;1.173278;0.655727
7710;9.434944;1.025318;0.657312
7711;9.218811;1.413727;0.657028
7712;9.79201;0.841926;0.897325
7713;10.01406;1.193651;0.656426
7714;9.334838;1.016666;0.65461
7715;10.437972;0.862193;0.667068
7716;10.002409;1.346112;1.078821
7717;9.792061;0.846183;1.091189
7718;9.991977;1.189705;0.692523
7719;10.123669;0.997717;1.31449
7720;10.169051;1.320617;0.738393
7721;10.556251;0.848043;0.65774
7722;8.750868;0.903695;0.898734
7723;9.706212;1.140999;0.860428
7724;9.326024;1.169279;0.814163
7725;9.364448;0.917657;0.978598
7726;10.400112;0.850427;0.655308
7727;9.793478;0.857419;0.837879
7728;10.108077;0.862148;0.664687
7729;9.803562;0.84658;0.662232
7730;9.929609;0.845286;0.65446
7731;9.546411;1.39511;0.963496
7732;10.213438;1.099578;0.80731
7733;9.427514;0.858199;0.664292
7734;9.250227;1.331198;0.67448
7735;11.610799;0.850696;0.661516
7736;10.130867;1.116945;0.79653
7737;9.83371;1.180954;0.996052
7738;9.51862;0.847318;0.673523
7739;10.186036;1.344765;0.683119
7740;9.538482;0.848262;0.795608
7741;10.285832;1.118836;0.910956
7742;9.804519;1.171312;0.668527
7743;9.466376;0.849089;0.65971
7744;9.681286;1.339637;0.675971
